2009-05-14,1
2009-05-19,1
2009-05-16,1
2009-05-18,2
2009-05-14,5
2009-05-18,3
2009-05-15,2
2009-05-18,2
2009-05-15,2
2009-05-18,1
2009-05-15,7
2009-05-16,1
2009-05-15,5
2009-05-25,1
2009-05-15,1
2009-05-18,1
2009-05-15,4
2009-05-28,1
2009-05-15,1
2009-05-16,3
2009-05-17,4
2009-05-18,10
2009-05-19,1
2009-05-18,2
2009-05-20,1
2009-05-18,5
2009-05-19,1
2009-05-18,28
2009-05-22,1
2009-05-18,7
2009-05-20,1
2009-05-18,15
2009-05-19,1
2009-05-28,1
2009-05-19,1
2009-05-20,1
2009-05-18,3
2009-05-28,2
2009-05-19,1
2009-05-18,2
2009-05-20,1
2009-05-18,15
2009-05-20,1
2009-05-18,8
2009-05-19,1
2009-05-26,1
2009-05-29,1
2009-05-19,8
2009-06-02,1
2009-05-20,2
2009-05-19,1
2009-05-20,1
2009-05-19,1
2009-05-20,2
2009-05-19,6
2009-05-20,1
2009-05-19,2
2009-05-20,1
2009-05-19,4
2009-05-21,1
2009-05-19,2
2009-05-20,2
2009-05-19,2
2009-05-20,109
2009-05-21,1
2009-06-15,1
2009-05-21,1
2009-05-20,2
2009-05-22,1
2009-05-20,1
2009-05-22,1
2009-05-20,43
2009-05-28,1
2009-05-21,1
2009-05-29,1
2009-05-21,5
2009-05-22,1
2009-05-28,1
2009-05-21,9
2009-05-28,1
2009-05-22,1
2009-05-21,8
2009-05-22,23
2009-05-23,11
2009-05-24,30
2009-05-25,35
2009-05-27,1
2009-05-26,26
2009-05-27,14
2009-05-28,1
2009-05-27,20
2009-05-28,1
2009-05-27,25
2009-05-28,12
2009-05-29,1
2009-05-28,10
2009-05-29,2
2009-05-28,6
2009-05-29,6
2009-06-02,1
2009-05-29,8
2009-06-04,1
2009-05-29,3
2009-06-02,1
2009-05-29,4
2009-05-30,3
2009-06-02,1
2009-05-31,7
2009-06-02,1
2009-05-31,18
2009-06-01,11
2009-06-02,1
2009-06-01,4
2009-06-02,1
2009-06-01,22
2009-06-02,28
2009-06-16,1
2009-06-02,14
2009-06-03,1
2009-06-02,1
2009-06-03,2
2009-06-02,1
2009-06-03,1
2009-06-02,1
2009-06-03,18
2009-06-09,1
2009-06-03,20
2009-07-09,1
2009-06-04,9
2009-06-12,1
2009-06-04,10
2009-06-05,1
2009-06-04,5
2009-06-12,1
2009-06-05,9
2009-06-07,1
2009-06-05,7
2009-07-08,5
2009-06-05,9
2009-06-06,3
2009-06-07,8
2009-06-08,51
2009-06-09,66
2009-06-10,72
2009-06-12,1
2009-06-10,5
2009-06-11,11
2009-06-12,1
2009-06-11,15
2009-07-09,1
2009-06-12,63
2009-07-08,1
2009-06-12,16
2009-06-13,6
2009-06-14,7
2009-07-09,1
2009-06-14,2
2009-06-15,25
2009-06-16,42
2009-06-17,21
2009-06-20,1
2009-06-17,14
2009-06-18,1
2009-06-20,4
2009-06-18,1
2009-06-20,3
2009-06-18,3
2009-06-20,1
2009-06-18,23
2009-06-20,1
2009-06-18,5
2009-06-20,1
2009-06-18,16
2009-06-20,2
2009-06-18,5
2009-06-19,11
2009-06-20,1
2009-06-19,25
2009-06-20,1
2009-06-19,14
2009-06-20,1
2009-06-19,32
2009-06-29,1
2009-06-19,72
2009-06-23,1
2009-06-19,25
2009-06-20,2
2009-06-23,1
2009-06-20,25
2009-06-21,10
2009-06-29,1
2009-06-24,1
2009-06-22,8
2009-06-29,1
2009-06-22,1
2009-06-26,1
2009-06-22,5
2009-06-26,1
2009-06-22,1
2009-06-24,1
2009-06-22,13
2009-06-24,1
2009-06-22,3
2009-07-04,1
2009-06-22,9
2009-07-03,1
2009-06-22,11
2009-06-23,1
2009-06-26,1
2009-06-23,3
2009-07-03,1
2009-06-26,1
2009-06-23,12
2009-07-11,1
2009-06-23,2
2009-07-23,1
2009-06-23,1
2009-07-15,1
2009-06-23,1
2009-06-29,1
2009-06-23,16
2009-07-08,1
2009-06-23,7
2009-06-26,1
2009-06-23,9
2009-06-24,3
2009-07-03,1
2009-06-24,1
2009-06-26,1
2009-06-24,1
2009-07-09,1
2009-06-24,15
2009-07-04,1
2009-06-29,1
2009-06-24,3
2009-07-09,1
2009-06-24,1
2009-06-25,28
2009-06-29,2
2009-06-26,7
2009-07-03,1
2009-06-29,2
2009-06-26,5
2009-06-29,3
2009-06-26,10
2009-06-29,1
2009-06-27,3
2009-06-28,4
2009-06-29,5
2009-07-01,1
2009-06-29,3
2009-07-03,1
2009-06-29,2
2009-07-29,1
2009-06-29,16
2009-07-03,1
2009-06-29,3
2009-06-30,7
2009-07-07,1
2009-06-30,17
2009-07-09,1
2009-06-30,3
2009-07-01,37
2009-07-09,3
2009-07-03,1
2009-07-08,1
2009-07-01,2
2009-07-10,1
2009-07-09,1
2009-07-23,1
2009-07-01,22
2009-07-11,5
2009-07-01,9
2009-07-03,1
2009-07-01,4
2009-07-04,1
2009-07-02,7
2009-07-09,1
2009-07-02,1
2009-07-03,1
2009-07-02,24
2009-07-03,1
2009-07-08,1
2009-07-03,24
2009-07-04,10
2009-07-09,1
2009-07-08,1
2009-07-09,1
2009-07-05,2
2009-07-06,1
2009-07-09,1
2009-07-10,1
2009-07-06,1
2009-07-09,4
2009-07-06,3
2009-07-07,9
2009-07-08,2
2009-07-07,2
2009-07-09,1
2009-07-07,14
2009-07-08,3
2009-07-09,1
2009-07-08,11
2009-07-17,1
2009-07-08,2
2009-07-13,1
2009-07-08,7
2009-07-09,1
2009-07-08,4
2009-07-11,1
2009-07-08,1
2009-07-09,9
2009-07-15,1
2009-07-09,13
2009-07-29,1
2009-07-09,10
2009-07-11,1
2009-07-09,5
2009-07-10,1
2009-07-09,7
2009-07-10,11
2009-07-11,1
2009-07-10,2
2009-07-11,1
2009-07-10,13
2009-07-11,18
2009-07-12,5
2009-07-13,1
2009-07-12,20
2009-07-17,1
2009-07-12,6
2009-07-13,1
2009-07-12,1
2009-07-13,3
2009-07-27,1
2009-07-13,3
2009-08-01,1
2009-07-13,6
2009-07-16,1
2009-07-13,21
2009-07-17,1
2009-07-13,2
2009-07-23,1
2009-07-13,3
2009-07-14,5
2009-07-16,1
2009-07-14,4
2009-07-23,1
2009-07-14,1
2009-07-15,1
2009-07-14,1
2009-07-15,13
2009-07-14,1
2009-07-15,5
2009-07-14,1
2009-07-15,9
2009-07-14,1
2009-07-15,1
2009-07-14,1
2009-07-15,5
2009-07-14,17
2009-07-15,4
2009-07-30,1
2009-07-15,1
2009-07-17,1
2009-07-15,27
2009-07-29,1
2009-07-15,15
2009-07-16,81
2009-07-17,35
2009-07-18,6
2009-07-19,17
2009-07-23,1
2009-07-20,13
2009-07-21,1
2009-07-20,7
2009-07-23,1
2009-07-20,4
2009-07-21,1
2009-07-20,2
2009-07-21,1
2009-07-23,1
2009-07-20,2
2009-07-23,1
2009-07-20,1
2009-07-21,1
2009-07-20,5
2009-07-23,1
2009-08-01,1
2009-07-21,13
2009-07-29,1
2009-07-21,2
2009-07-23,1
2009-07-21,3
2009-07-23,1
2009-07-21,3
2009-07-22,1
2009-07-21,3
2009-07-22,48
2009-07-23,1
2009-07-22,4
2009-07-23,1
2009-08-01,1
2009-07-23,52
2009-07-29,1
2009-07-23,5
2009-07-24,1
2009-08-10,1
2009-07-23,2
2009-07-24,90
2009-07-25,1
2009-07-24,2
2009-07-25,11
2009-07-26,2
2009-07-29,1
2009-07-27,20
2009-07-28,1
2009-07-27,2
2009-07-31,1
2009-07-28,1
2009-07-27,5
2009-07-29,1
2009-07-27,7
2009-07-29,1
2009-07-27,2
2009-07-29,1
2009-07-27,47
2009-07-29,1
2009-07-28,1
2009-07-27,9
2009-07-28,1
2009-07-29,1
2009-07-27,3
2009-07-28,1
2009-07-29,2
2009-07-28,3
2009-07-29,2
2009-07-28,16
2009-07-29,1
2009-07-28,4
2009-07-29,1
2009-07-28,1
2009-07-29,2
2009-07-28,16
2009-07-29,1
2009-07-28,16
2009-07-29,27
2009-07-30,1
2009-07-29,1
2009-08-01,1
2009-07-29,11
2009-07-30,40
2009-07-31,1
2009-07-30,55
2009-07-31,190
2009-08-01,1
2009-07-31,22
2009-08-01,2
2009-07-31,2
2009-08-01,8
2009-08-02,2
2009-08-04,1
2009-08-02,15
2009-08-03,1
2009-08-04,1
2009-08-03,39
2009-08-04,1
2009-08-03,11
2009-08-06,1
2009-08-03,9
2009-08-04,1
2009-08-03,12
2009-08-04,1
2009-08-03,11
2009-08-05,1
2009-08-03,6
2009-08-04,1
2009-08-03,17
2009-08-04,23
2009-08-05,1
2009-08-04,8
2009-09-07,1
2009-08-04,76
2009-08-05,16
2009-08-10,1
2009-08-05,1
2009-08-07,2
2009-08-05,6
2009-08-07,1
2009-08-05,63
2009-08-06,1
2009-08-05,1
2009-08-06,78
2009-08-24,1
2009-08-06,4
2009-08-11,1
2009-08-06,31
2009-08-07,1
2009-08-10,1
2009-08-06,3
2009-08-24,1
2009-08-06,5
2009-08-07,21
2009-08-10,1
2009-08-07,9
2009-08-08,13
2009-08-09,8
2009-08-10,1
2009-08-09,3
2009-08-12,1
2009-08-09,14
2009-08-10,34
2009-08-11,1
2009-08-10,15
2009-08-11,2
2009-08-10,4
2009-08-11,42
2009-08-12,27
2009-08-25,1
2009-08-12,31
2009-08-13,1
2009-08-12,12
2009-08-13,1
2009-08-12,7
2009-08-13,41
2009-08-14,8
2009-08-17,1
2009-08-14,8
2009-08-22,1
2009-08-14,112
2009-08-15,12
2009-08-22,1
2009-08-15,3
2009-08-16,14
2009-08-17,32
2009-08-18,35
2009-08-19,1
2009-08-22,1
2009-08-19,9
2009-08-20,1
2009-08-19,4
2009-08-21,1
2009-08-22,1
2009-08-19,7
2009-08-22,1
2009-08-19,5
2009-08-21,1
2009-08-19,5
2009-08-21,1
2009-08-22,1
2009-08-20,5
2009-08-21,1
2009-08-20,41
2009-08-26,1
2009-08-20,1
2009-08-22,1
2009-08-24,1
2009-08-20,6
2009-08-21,33
2009-08-22,1
2009-08-21,3
2009-08-22,1
2009-08-26,1
2009-08-22,5
2009-08-24,1
2009-08-22,1
2009-08-26,1
2009-08-24,1
2009-08-27,1
2009-08-23,38
2009-08-24,14
2009-08-28,1
2009-08-24,7
2009-08-26,1
2009-08-24,14
2009-08-26,2
2009-08-24,1
2009-08-26,2
2009-08-25,10
2009-08-26,1
2009-08-25,5
2009-08-26,134
2009-08-28,1
2009-08-27,7
2009-10-06,1
2009-08-27,2
2009-10-05,1
2009-08-27,1
2009-10-07,8
2009-08-28,1
2009-08-27,7
2009-08-28,1
2009-08-27,18
2009-08-28,1
2009-08-27,1
2009-08-31,1
2009-08-27,26
2009-08-28,45
2009-08-31,1
2009-08-28,6
2009-08-29,7
2009-08-30,2
2009-08-31,1
2009-08-30,11
2009-08-31,35
2009-09-03,1
2009-08-31,20
2009-09-01,15
2009-09-02,1
2009-09-01,19
2009-09-02,1
2009-09-01,33
2009-09-02,1
2009-09-01,1
2009-09-02,20
2009-09-05,1
2009-09-02,4
2009-09-03,2
2009-09-07,1
2009-09-03,72
2009-09-04,1
2009-09-03,81
2009-09-07,1
2009-09-04,4
2009-09-07,1
2009-09-04,7
2009-09-07,2
2009-09-04,30
2009-09-05,15
2009-09-08,1
2009-09-06,1
2009-09-07,16
2009-09-08,1
2009-09-07,33
2009-09-08,13
2009-09-10,1
2009-09-08,6
2009-09-10,1
2009-09-08,10
2009-09-10,1
2009-09-09,25
2009-09-10,1
2009-09-09,11
2009-09-10,20
2009-09-16,1
2009-09-11,3
2009-09-17,1
2009-09-11,11
2009-09-14,5
2009-09-17,1
2009-09-14,8
2009-09-17,1
2009-09-14,13
2009-09-17,1
2009-09-21,1
2009-09-14,5
2009-09-15,2
2009-09-17,1
2009-09-15,5
2009-09-16,1
2009-09-15,12
2009-09-21,1
2009-09-15,1
2009-09-16,2
2009-09-15,9
2009-09-16,33
2009-09-21,1
2009-09-17,4
2009-09-21,1
2009-09-17,11
2009-09-18,5
2009-09-21,1
2009-09-18,4
2009-09-21,1
2009-09-18,3
2009-09-19,1
2009-09-21,1
2009-09-20,1
2009-09-21,21
2009-09-22,1
2009-09-21,1
2009-09-22,114
2009-09-23,44
2009-09-25,1
2009-09-23,6
2009-09-24,2
2009-09-28,1
2009-09-24,4
2009-09-25,1
2009-09-24,4
2009-09-25,1
2009-09-24,6
2009-09-25,1
2009-09-24,6
2009-09-25,1
2009-09-24,4
2009-09-25,1
2009-09-24,21
2009-09-25,2
2009-10-05,1
2009-09-25,10
2009-09-27,1
2009-09-25,1
2009-09-26,1
2009-09-25,14
2009-09-26,7
2009-09-27,1
2009-09-28,34
2009-10-01,1
2009-09-28,5
2009-09-30,1
2009-09-29,9
2009-10-03,1
2009-09-29,12
2009-09-30,1
2009-09-29,13
2009-10-01,1
2009-09-29,1
2009-10-03,1
2009-09-29,11
2009-09-30,2
2009-10-02,1
2009-09-30,3
2009-10-01,1
2009-09-30,12
2009-10-01,1
2009-09-30,2
2009-10-02,1
2009-09-30,8
2009-10-01,6
2009-10-03,1
2009-10-01,6
2009-10-03,1
2009-10-01,13
2009-10-02,1
2009-10-01,4
2009-10-02,3
2009-10-03,1
2009-10-02,23
2009-10-03,9
2009-10-12,1
2009-10-04,14
2009-10-05,17
2009-10-06,1
2009-10-05,142
2009-10-06,1
2009-10-05,11
2009-10-06,5
2009-10-07,1
2009-10-06,18
2009-10-07,47
2009-10-08,1
2009-10-07,10
2009-10-08,5
2009-10-12,1
2009-10-08,2
2009-10-12,1
2009-10-08,32
2009-10-09,1
2009-10-08,2
2009-10-19,1
2009-10-09,1
2009-10-12,2
2009-10-08,4
2009-10-12,1
2009-10-08,3
2009-10-09,17
2009-10-23,1
2009-10-12,1
2009-10-09,17
2009-10-12,1
2009-10-09,1
2009-10-12,1
2009-10-09,1
2009-10-10,2
2009-10-12,1
2009-10-10,8
2009-10-11,6
2009-10-12,33
2009-10-20,1
2009-10-12,1
2009-10-13,11
2009-10-20,1
2009-10-13,9
2009-10-16,1
2009-10-20,1
2009-10-13,2
2009-10-14,3
2009-10-19,1
2009-10-14,17
2009-10-15,3
2009-10-20,1
2009-10-15,1
2009-10-19,1
2009-10-15,13
2009-10-16,7
2009-10-20,1
2009-10-16,5
2009-10-20,1
2009-10-16,2
2009-10-19,1
2009-10-16,10
2009-10-17,7
2009-10-18,2
2009-10-19,1
2009-10-18,3
2009-10-19,3
2009-10-20,1
2009-10-19,1
2009-10-20,1
2009-10-19,1
2009-10-20,1
2009-10-19,17
2009-10-20,20
2009-10-21,1
2009-10-20,6
2009-10-21,3
2009-10-22,1
2009-10-21,33
2009-10-22,27
2009-10-23,21
2009-10-24,4
2009-10-25,6
2009-10-26,28
2009-10-27,1
2009-10-26,5
2009-10-27,31
2009-10-28,2
2009-10-30,1
2009-10-28,11
2009-10-29,13
2009-10-30,1
2009-10-29,3
2009-10-30,11
2009-10-31,6
2009-11-01,7
2009-11-02,18
2009-11-03,6
2009-11-04,1
2009-11-03,1
2009-11-04,1
2009-11-03,2
2009-11-20,1
2009-11-04,57
2009-11-10,1
2009-11-04,2
2009-11-05,6
2009-11-10,1
2009-11-05,4
2009-11-06,10
2009-11-10,1
2009-11-06,22
2009-11-07,2
2009-11-08,1
2009-11-09,3
2009-11-10,1
2009-11-09,1
2009-11-10,1
2009-11-09,1
2009-11-10,6
2009-11-16,1
2009-11-10,13
2009-11-11,12
2009-11-12,3
2009-11-13,1
2009-11-16,1
2009-11-13,27
2009-11-16,2
2009-11-13,3
2009-11-16,1
2009-11-13,1
2009-11-14,11
2009-11-16,1
2009-11-14,4
2009-11-15,40
2009-11-16,1
2009-11-15,2
2009-11-16,2
2009-11-15,14
2009-11-16,1
2009-11-15,19
2009-11-16,8
2009-11-18,1
2009-11-16,8
2009-11-17,8
2009-11-18,34
2009-11-20,1
2009-11-18,1
2009-11-19,10
2009-12-02,2
2009-11-19,9
2009-11-20,24
2010-01-15,1
2009-11-23,1
2009-11-20,3
2009-11-21,5
2009-11-22,1
2009-11-23,22
2009-11-24,1
2009-11-23,12
2009-11-24,7
2009-11-25,1
2009-11-24,11
2009-11-25,7
2009-11-27,1
2009-11-25,14
2009-11-27,1
2009-11-25,9
2009-11-27,1
2009-11-25,6
2009-11-26,16
2009-12-05,1
2009-11-26,3
2009-11-27,1
2009-11-26,4
2009-11-27,14
2009-12-01,1
2009-11-28,2
2009-12-04,1
2009-11-29,6
2009-12-02,1
2009-12-01,1
2009-11-30,3
2009-12-02,1
2009-11-30,4
2009-12-04,1
2009-11-30,4
2009-12-01,9
2009-12-02,19
2009-12-04,1
2009-12-02,4
2009-12-03,12
2009-12-08,1
2009-12-03,8
2009-12-04,1
2009-12-03,3
2009-12-04,4
2009-12-07,1
2009-12-04,20
2009-12-07,1
2009-12-04,3
2009-12-08,1
2009-12-04,1
2009-12-07,1
2009-12-04,8
2009-12-05,1
2009-12-04,4
2009-12-16,1
2009-12-05,5
2009-12-06,2
2009-12-16,1
2009-12-06,10
2009-12-07,9
2009-12-08,1
2009-12-07,146
2009-12-08,1
2009-12-07,6
2009-12-08,28
2009-12-11,1
2009-12-08,12
2009-12-09,39
2009-12-10,1
2010-01-28,1
2009-12-10,4
2009-12-11,2
2009-12-10,9
2009-12-11,2
2009-12-10,1
2009-12-11,1
2009-12-10,3
2009-12-11,17
2009-12-15,1
2009-12-11,3
2009-12-12,11
2009-12-13,4
2009-12-14,15
2009-12-16,1
2009-12-14,9
2009-12-15,26
2009-12-16,1
2009-12-15,2
2009-12-16,4
2009-12-15,3
2009-12-16,1
2009-12-15,1
2009-12-16,1
2009-12-15,1
2009-12-16,4
2009-12-15,1
2009-12-16,1
2009-12-15,1
2009-12-16,1
2009-12-15,1
2009-12-16,1
2009-12-15,2
2009-12-16,1
2009-12-15,10
2009-12-16,1
2009-12-15,10
2009-12-16,1
2009-12-15,7
2009-12-16,1
2009-12-15,11
2009-12-16,1
2009-12-15,29
2009-12-16,70
2009-12-18,1
2009-12-16,11
2009-12-18,1
2009-12-16,11
2009-12-18,1
2009-12-16,2
2009-12-17,46
2009-12-18,1
2009-12-17,9
2009-12-18,1
2009-12-17,29
2009-12-18,15
2009-12-19,13
2009-12-20,14
2009-12-21,72
2009-12-22,56
2009-12-23,8
2009-12-26,1
2009-12-23,17
2009-12-24,36
2009-12-25,1
2009-12-26,11
2009-12-27,11
2009-12-28,9
2009-12-30,1
2009-12-28,30
2009-12-29,32
2009-12-30,1
2009-12-29,64
2009-12-30,5
2009-12-31,3
2010-01-01,1
2010-01-02,6
2010-01-03,2
2010-01-04,16
2010-01-05,24
2010-01-07,1
2010-01-06,12
2010-01-07,50
2010-01-08,55
2010-01-09,4
2010-03-05,1
2010-01-09,10
2010-01-11,2
2010-01-09,1
2010-01-11,1
2010-01-09,8
2010-01-11,1
2010-01-09,4
2010-01-11,1
2010-01-09,7
2010-01-10,1
2010-01-12,1
2010-01-10,2
2010-01-12,1
2010-01-10,1
2010-01-14,1
2010-01-10,72
2010-01-12,1
2010-01-10,5
2010-01-11,1
2010-01-10,2
2010-01-11,1
2010-01-10,3
2010-01-11,1
2010-01-10,3
2010-01-14,1
2010-01-11,1
2010-01-10,8
2010-01-11,1
2010-01-14,1
2010-01-11,25
2010-01-12,1
2010-01-11,5
2010-01-12,1
2010-01-11,5
2010-01-13,1
2010-01-11,34
2010-02-08,1
2010-01-11,12
2010-01-12,1
2010-01-11,4
2010-01-12,1
2010-01-11,2
2010-01-12,1
2010-01-11,20
2010-01-12,1
2010-01-11,2
2010-01-14,1
2010-01-11,61
2010-01-12,2
2010-01-11,58
2010-01-12,1
2010-01-11,32
2010-02-11,1
2010-01-11,4
2010-01-12,42
2010-01-13,10
2010-01-14,2
2010-01-13,9
2010-01-18,1
2010-01-13,12
2010-01-14,1
2010-01-13,2
2010-01-14,1
2010-01-13,23
2010-01-14,55
2010-01-18,1
2010-01-14,2
2010-01-15,1
2010-01-14,8
2010-01-15,7
2010-01-18,1
2010-01-15,1
2010-01-18,1
2010-01-15,1
2010-01-18,1
2010-01-15,46
2010-01-18,1
2010-01-15,18
2010-01-19,1
2010-01-15,25
2010-01-18,1
2010-01-15,3
2010-01-18,1
2010-01-16,4
2010-01-19,2
2010-01-16,3
2010-01-19,1
2010-01-16,8
2010-01-21,1
2010-01-16,3
2010-01-21,1
